date_no,date,Hour,Turbidity,sdi,ph,temp,cf,cp,qc,qp,pf,pc,pp,sspn,qspn,dpn,wtcn,stcn,rec,dp,day,to,cfo,cpo,qco,qpo,pfo,pco,ppo,conf,cfave,fop ave,pop,dpo,ndp,sfx,ssp,ssr,tcf,aspn
42542.00,21-06-2016 00:00,23,0.06,2.1,7.7,29.9,51890,477,338,178,47.69,46.21,1.02,0.512211472,168.2820138,1.549975481,3.58E-09,1.75E-08,0.34496124,1.48,705.9583333,29.9,34174.50195,222.585161,1488.16668,783.70908,691.505,670.045,14.79,1.226401174,41911.64931,510.2722887,2.596962498,21.46,158.3096738,8.06100768,0.531081846,99.46891815,1.157855673,0.164328861
42543.00,22-06-2016 00:00,11,0.06,2.12,7.7,30,51930,454,339,180,48.09,46.62,1.02,0.490517939,165.0177088,1.530922037,3.51E-09,1.68E-08,0.346820809,1.47,706.4583333,30,34200.71289,211.8525432,1492.56954,792.5148,697.305,675.99,14.79,1.228022554,41999.24678,511.5543692,2.472531568,21.315,162.7756624,8.1515808,0.504419863,99.49558014,1.161266936,0.157369092
42544.00,23-06-2016 00:00,3,0.07,2.22,7.6,30.1,52800,480,339,179,48.27,46.79,1.02,0.505494284,170.6540921,1.545325334,3.68E-09,1.73E-08,0.345559846,1.48,707.125,30.1,34821.875,223.9850677,1492.56954,788.11194,699.915,678.455,14.79,1.226922457,42723.74044,520.9444727,2.615024775,21.46,156.0655521,8.10629424,0.524263712,99.47573629,1.164685989,0.162173837
42545.00,24-06-2016 00:00,7,0.07,2.31,7.62,30,52200,460,340,180,48.08,46.6,1.02,0.494677282,167.7939367,1.536320503,3.58E-09,1.69E-08,0.346153846,1.48,708.2916667,30,34377.63672,214.6523565,1496.9724,792.5148,697.16,675.7,14.79,1.227440338,42196.49804,514.0627511,2.505215212,21.46,160.0824641,8.1515808,0.508697087,99.49130291,1.161266936,0.158703502
42546.00,25-06-2016 00:00,19,0.06,2.12,7.58,29.4,51540,519,304,152,45.01,43.81,0.98,0.490956567,175.2123982,1.472554439,3.68E-09,1.68E-08,0.333333333,1.2,709.7916667,29.4,33895.3125,242.1838544,1338.46944,669.23472,652.645,635.245,14.21,1.216395324,41230.09964,500.7895969,2.821016875,17.4,131.76642,6.88355712,0.587395753,99.41260425,1.14091578,0.157509814
42547.00,26-06-2016 00:00,11,0.06,1.49,7.61,30,51880,467,339,180,47.9,46.43,0.95,0.505047433,166.199723,1.530922037,3.54E-09,1.73E-08,0.346820809,1.47,710.4583333,30,34167.94922,217.9188054,1492.56954,792.5148,694.55,673.235,13.775,1.228022554,41959.01225,511.0428462,2.543346362,21.315,161.6180001,8.1515808,0.519361143,99.48063886,1.161266936,0.162030478
42548.00,27-06-2016 00:00,7,0.06,1.66,7.65,29.1,51880,415,340,181,47.66,46.17,0.96,0.463251554,174.6058269,1.530950784,3.71E-09,1.58E-08,0.347408829,1.49,712.2916667,29.1,34167.94922,193.6537564,1496.9724,796.91766,691.07,669.465,13.92,1.228536492,41976.57246,509.7474811,2.253379196,21.605,158.8533981,8.19686736,0.461337706,99.53866229,1.130844558,0.148621428
42549.00,28-06-2016 00:00,0.458333333,0.07,1.75,7.64,29.11,52180,471,340,181,48.02,46.52,0.96,0.52260036,171.9853474,1.541373674,3.67E-09,1.79E-08,0.347408829,1.5,713.0190972,29.11,34364.53125,219.7853476,1496.9724,796.91766,696.29,674.54,13.92,1.228536492,42218.08066,512.8265135,2.557601145,21.75,161.2260876,8.19686736,0.520595309,99.47940469,1.13117915,0.167661848
42550.00,29-06-2016 00:00,0.125,0.06,1.66,7.82,29.03,51670,515,309,150,45.3,44.01,0.97,0.487045873,167.9857712,1.554430268,3.52E-09,1.67E-08,0.326797386,1.29,714.0052083,29.03,33980.37109,240.3173122,1360.48374,660.429,656.85,638.145,14.065,1.210869335,41145.78937,499.1101709,2.795844675,18.705,137.1181737,6.792984,0.584062952,99.41593705,1.128504567,0.156255176
42551.00,30-06-2016 00:00,0.125,0.05,2.4,7.7,29.26,49990,422,338,180,47.31,45.79,1.02,0.485183496,158.5087487,1.576981802,3.28E-09,1.66E-08,0.347490347,1.52,720.0052083,29.26,32832.82227,196.9202053,1488.16668,792.5148,685.995,663.955,14.79,1.228607787,40338.6611,489.28024,2.292609071,22.04,173.197369,8.1515808,0.48816743,99.51183257,1.136207252,0.155657684
42552.00,01-07-2016 00:00,0.291666667,0.07,2.56,7.66,29.22,50990,429,333,180,47.73,46.21,1.02,0.482301951,164.3801365,1.602524922,3.46E-09,1.65E-08,0.350877193,1.52,721.0121528,29.22,33535.44922,200.1866542,1466.15238,792.5148,692.085,670.045,14.79,1.231580062,41301.59064,501.3967227,2.330337316,22.04,167.2086146,8.1515808,0.484694781,99.51530522,1.134864732,0.15473322
42553.00,02-07-2016 00:00,0.458333333,0.06,1.33,7.5,29.38,50630,447,340,180,47.65,46.15,0.96,0.50540515,158.7550266,1.547887394,3.32E-09,1.73E-08,0.346153846,1.5,722.0190972,29.38,33299.90234,208.5860943,1496.9724,792.5148,690.925,669.175,13.92,1.227440338,40873.64339,496.2426729,2.429419598,21.75,172.3167467,8.1515808,0.510319308,99.48968069,1.140242208,0.162145241
42554.00,03-07-2016 00:00,0.791666667,0.06,2.31,7.74,29.5,50640,435,339,180,47.53,45.97,0.96,0.489769556,160.7910082,1.616915519,3.36E-09,1.68E-08,0.346820809,1.56,723.0329861,29.5,33306.44531,202.9864676,1492.56954,792.5148,689.185,666.565,13.92,1.228022554,40901.06602,496.7868788,2.36512527,22.62,169.5332465,8.1515808,0.496286496,99.5037135,1.144288275,0.157128994
42555.00,04-07-2016 00:00,0.625,0.06,1.75,7.55,29.58,50030,434,340,179,47.54,45.98,0.96,0.49205873,152.6211125,1.615516694,3.16E-09,1.68E-08,0.344894027,1.56,724.0260417,29.58,32858.95508,202.519832,1496.9724,788.11194,689.33,666.71,13.92,1.226342681,40296.33905,489.2627789,2.360311149,22.62,177.1975323,8.10629424,0.502576256,99.49742374,1.146991836,0.157863412
42556.00,05-07-2016 00:00,0.458333333,0.07,1.75,7.82,31.05,51740,568,305,153,45.54,44.34,0.97,0.513020098,164.1804687,1.487600136,3.47E-09,1.76E-08,0.334061135,1.2,695.0190972,31.05,34026.17188,265.0489967,1342.8723,673.63758,660.33,642.93,14.065,1.217014985,41410.36104,505.8186204,3.104272343,17.4,134.8506519,6.92884368,0.640054784,99.35994522,1.19755776,0.164588286
42557.00,06-07-2016 00:00,0.291666667,0.06,1.9,7.72,29.5,50790,420,343,179,47.6,46.04,1.02,0.470174499,159.9203391,1.598626405,3.34E-09,1.61E-08,0.342911877,1.56,725.0121528,29.5,33404.58984,195.9869342,1510.18098,788.11194,690.2,667.58,14.79,1.224621159,40907.96753,496.8742804,2.28355324,22.62,169.5092729,8.10629424,0.479092329,99.52090767,1.144288275,0.150842463
42558.00,07-07-2016 00:00,0.125,0.06,2.12,7.6,29.71,50520,489,341,180,47.1,45.73,1.02,0.548982093,163.7252982,1.413602154,3.42E-09,1.88E-08,0.345489443,1.37,727.0052083,29.71,33227.92969,228.1847877,1501.37526,792.5148,682.95,663.085,14.79,1.226861117,40766.05494,495.4210245,2.660639813,19.865,165.4671153,8.1515808,0.559742138,99.44025786,1.151395689,0.176125696
42559.00,08-07-2016 00:00,0.125,0.06,2.22,7.69,30.01,50840,445,339,181,47,45.62,1.01,0.493915843,169.6710489,1.434986975,3.56E-09,1.69E-08,0.348076923,1.38,728.0052083,30.01,33437.30469,207.6528231,1492.56954,796.91766,681.5,661.49,14.645,1.229121139,41098.49803,500.1294536,2.423586428,20.01,159.1441329,8.19686736,0.505256477,99.49474352,1.161608491,0.158459215
42560.00,09-07-2016 00:00,0.291666667,0.06,2.4,7.7,29.69,49980,510,306,152,44.33,43.19,0.97,0.494413651,164.7502879,1.392541006,3.39E-09,1.69E-08,0.331877729,1.14,729.0121528,29.69,32826.28906,237.9841344,1347.27516,669.23472,642.785,626.255,14.065,1.215158616,39889.14799,484.2894113,2.774744278,16.53,138.940333,6.88355712,0.596613732,99.40338627,1.150717321,0.158618923
42561.00,10-07-2016 00:00,0.458333333,0.06,2.1,7.72,29.68,50400,497,342,180,46.5,45.1,0.96,0.560042653,170.5631114,1.439465146,3.55E-09,1.92E-08,0.344827586,1.4,731.0190972,29.68,33149.41406,231.9178721,1505.77812,792.5148,674.25,653.95,13.92,1.226284867,40650.62483,493.9098328,2.703909763,20.3,158.9740769,8.1515808,0.570514901,99.4294851,1.150378253,0.179674171
42562.00,11-07-2016 00:00,0.458333333,0.06,2,7.7,29.55,50020,532,308,150,44.29,43.14,0.97,0.512208932,162.29671,1.39775239,3.34E-09,1.75E-08,0.327510917,1.15,732.0190972,29.55,32852.42188,248.2501167,1356.08088,660.429,642.205,625.53,14.065,1.211469238,39799.6985,482.9349317,2.893130103,16.675,139.7606984,6.792984,0.623748737,99.37625126,1.14597742,0.164328046
42563.00,12-07-2016 00:00,0.958333333,0.06,2,7.65,29.38,51030,566,309,151,44.88,43.73,0.96,0.539404731,166.5536152,1.387863968,3.47E-09,1.85E-08,0.32826087,1.15,734.0399306,29.38,33561.62109,264.1157256,1360.48374,664.83186,650.76,634.085,13.92,1.212100648,40680.06266,493.792767,3.0763487,16.675,137.7860817,6.83827056,0.649251029,99.35074897,1.140242208,0.173053065
42564.00,13-07-2016 00:00,0.625,0.06,1.75,7.76,29.4,50350,534,307,151,44.5,43.34,0.97,0.514927252,165.9973042,1.41046113,3.43E-09,1.76E-08,0.329694323,1.16,735.0260417,29.4,33116.69922,249.1833878,1351.67802,664.83186,645.25,628.43,14.065,1.213310053,40180.82407,487.5113403,2.902569476,16.82,138.1662291,6.83827056,0.620154996,99.379845,1.14091578,0.165200144
42565.00,14-07-2016 00:00,0.291666667,0.06,1.66,7.73,29.37,50480,452,337,180.9,47.47,46,0.96,0.514132701,161.4505272,1.529467377,3.37E-09,1.76E-08,0.349295231,1.47,736.0121528,29.37,33201.75781,210.919272,1483.76382,796.477374,688.315,667,13.92,1.230189265,40844.44603,495.8566966,2.456518805,21.315,170.3373222,8.192338704,0.516396457,99.48360354,1.139905538,0.164945234
42566.00,15-07-2016 00:00,0.291666667,0.06,2.12,7.66,28.65,51170,454,336,180,47.7,46.27,1.02,0.518035138,166.95554,1.484631103,3.51E-09,1.77E-08,0.348837209,1.43,740.0121528,28.65,33653.22266,211.8525432,1479.36096,792.5148,691.65,670.915,14.79,1.229787402,41386.30928,501.5219205,2.461515338,20.735,167.4320948,8.1515808,0.511890398,99.4881096,1.115867271,0.166197223
42567.00,16-07-2016 00:00,0.791666667,0.07,2,7.62,28.98,49630,521,302,152,43.61,42.43,1,0.518338794,177.8338091,1.452880686,3.65E-09,1.78E-08,0.334801762,1.18,741.0329861,28.98,32597.62695,243.1171255,1329.66372,669.23472,632.345,615.235,14.5,1.217646461,39692.38509,480.6716662,2.827957308,17.11,131.4462911,6.88355712,0.612503192,99.38749681,1.126835447,0.166294643
42568.00,17-07-2016 00:00,0.125,0.06,2,7.65,29.2,50720,443,335,180,47.25,45.79,1.02,0.501462918,167.6412954,1.528842413,3.51E-09,1.72E-08,0.349514563,1.46,744.0052083,29.2,33358.78906,206.719552,1474.9581,792.5148,685.125,663.955,14.79,1.230381833,41044.04804,498.1034007,2.406242096,21.17,164.0528414,8.1515808,0.503652934,99.49634707,1.134193934,0.160880485
42569.00,18-07-2016 00:00,0.125,0.06,2.1,7.72,29.32,50620,443,340,181,47.28,45.84,1.02,0.504207421,165.7731037,1.482703464,3.46E-09,1.73E-08,0.347408829,1.44,745.0052083,29.32,33293.35938,206.719552,1496.9724,796.91766,685.56,664.68,14.79,1.228536492,40902.10692,496.5044442,2.407197586,20.88,166.2327534,8.19686736,0.505400742,99.49459926,1.138223342,0.161760983
42570.00,19-07-2016 00:00,0.125,0.07,2.12,7.68,29.8,50150,528,301,150,44.5,43.33,0.98,0.501545456,161.9813532,1.462752373,3.34E-09,1.72E-08,0.332594235,1.17,746.0052083,29.8,32937.35352,246.3835744,1325.26086,660.429,645.25,628.285,14.21,1.215766938,40044.14543,486.4264227,2.873744527,16.965,139.0048218,6.792984,0.615279891,99.38472011,1.154452187,0.160906965
42571.00,20-07-2016 00:00,0.458333333,0.06,2,7.72,29.88,50110,542,305,150,44.4,43.23,0.98,0.515090232,161.6789809,1.442341684,3.33E-09,1.76E-08,0.32967033,1.17,747.0190972,29.88,32911.2207,252.9164722,1342.8723,660.429,643.8,626.835,14.21,1.213289782,39930.84778,485.1210622,2.950740957,16.965,138.9371788,6.792984,0.633386182,99.36661382,1.157174354,0.165252431
42572.00,21-07-2016 00:00,0.791666667,0.05,2.22,7.68,29.5,50270,443,341,181,47.51,46.03,0.96,0.505247871,157.8431844,1.521568594,3.28E-09,1.73E-08,0.346743295,1.48,748.0329861,29.5,33064.35547,206.719552,1501.37526,796.91766,688.895,667.435,13.92,1.227954849,40601.53564,492.9948,2.408630821,21.46,173.6588308,8.19686736,0.509142201,99.4908578,1.144288275,0.162094783
42573.00,22-07-2016 00:00,0.625,0.07,2.6,7.68,29.86,49210,432,337,179.7,46.56,45.07,1.01,0.495461054,158.0854147,1.56062073,3.24E-09,1.70E-08,0.347784014,1.49,749.0260417,29.86,32275.66406,201.5865609,1483.76382,791.193942,675.12,653.515,14.645,1.22886472,39662.42488,481.6934905,2.351606052,21.605,170.3306155,8.137994832,0.508255765,99.49174424,1.156493346,0.158954954
42574.00,23-07-2016 00:00,0.791666667,0.06,1.75,7.62,29.78,50040,521,310,153,44.93,43.7,0.98,0.506952774,156.6906865,1.47931567,3.23E-09,1.74E-08,0.330453564,1.23,750.0329861,29.78,32865.48828,243.1171255,1364.8866,673.63758,651.485,633.65,14.21,1.213951976,39897.12444,484.5343023,2.835449082,17.835,146.6586467,6.92884368,0.60936002,99.39063998,1.153772422,0.162641754
42575.00,24-07-2016 00:00,0.291666667,0.07,2.1,7.6,29.82,50610,460,340,180,47.59,46.06,0.96,0.513601248,158.1140499,1.585500554,3.31E-09,1.76E-08,0.346153846,1.53,751.0121528,29.82,33286.81641,214.6523565,1496.9724,792.5148,690.055,667.87,13.92,1.227440338,40857.58118,496.7611544,2.503726965,22.185,170.7850726,8.1515808,0.525367264,99.47463274,1.155132262,0.164774732
42576.00,25-07-2016 00:00,0.625,0.06,2.22,7.52,30.4,50630,498,345,179,47.5,46,0.96,0.54513692,154.9044213,1.540397576,3.24E-09,1.87E-08,0.341603053,1.5,752.0260417,30.4,33299.90234,232.3845077,1518.9867,788.11194,688.75,667,13.92,1.22348809,40742.03391,496.2452771,2.71579636,21.75,170.4255193,8.10629424,0.570380232,99.42961977,1.174990003,0.174892079
42577.00,26-07-2016 00:00,0.291666667,0.07,2.1,7.48,29.85,50850,470,343,181,47.79,46.25,0.96,0.525014213,158.2402712,1.578305474,3.32E-09,1.80E-08,0.345419847,1.54,753.0121528,29.85,33443.84766,219.3187121,1510.18098,796.91766,692.955,670.625,13.92,1.226800488,41028.92861,498.9830195,2.558421187,22.33,171.4454017,8.19686736,0.534546525,99.46545348,1.156152958,0.168436266
42578.00,27-07-2016 00:00,0.291666667,0.07,1.9,7.81,29.52,51410,461,337,181,48.01,46.52,0.96,0.512895142,162.7802902,1.5522503,3.44E-09,1.76E-08,0.349420849,1.49,762.0121528,29.52,33810.25391,215.1189921,1483.76382,796.91766,696.145,674.54,13.92,1.230299545,41596.73998,505.636741,2.506685217,21.605,168.2924442,8.19686736,0.517153489,99.48284651,1.144963701,0.164548198
42579.00,28-07-2016 00:00,0.291666667,0.06,1.75,7.67,29.41,51790,451,339,179,48.21,46.71,0.95,0.494836904,161.6000745,1.555925677,3.43E-09,1.69E-08,0.345559846,1.5,763.0121528,29.41,34108.97461,210.4526365,1492.56954,788.11194,699.045,677.295,13.775,1.226922457,41849.06695,508.6528937,2.451407134,21.75,168.1935135,8.10629424,0.502884895,99.4971151,1.141252682,0.158754712
42580.00,29-07-2016 00:00,0.291666667,0.06,1.56,7.65,29.43,51240,427,341,180,48.3,46.78,1.02,0.476595049,156.4673315,1.564182193,3.29E-09,1.63E-08,0.345489443,1.52,765.0121528,29.43,33699.02344,199.2533831,1501.37526,792.5148,700.35,678.31,14.79,1.226861117,41344.02154,502.2828171,2.321082811,22.04,174.5782657,8.1515808,0.481940014,99.51805999,1.141926718,0.152902319
42581.00,30-07-2016 00:00,0.291666667,0.06,1.9,7.67,29.6,51230,446,338,181,48.3,46.8,1.03,0.497006192,157.7171811,1.558757071,3.33E-09,1.70E-08,0.348747592,1.5,766.0121528,29.6,33692.48047,208.1194587,1488.16668,796.91766,700.35,678.6,14.935,1.229708816,41431.94025,503.6800624,2.42574712,21.75,173.2856847,8.19686736,0.502316468,99.49768353,1.1476685,0.159450668
42582.00,31-07-2016 00:00,0.291666667,0.06,1.66,7.76,29.45,50890,462,340,181,47.5,45.99,1.02,0.521053119,165.3123444,1.556716839,3.47E-09,1.78E-08,0.347408829,1.51,767.0121528,29.45,33470.01953,215.5856276,1496.9724,796.91766,688.75,666.855,14.79,1.228536492,41119.14037,499.4666378,2.511542605,21.895,166.0574048,8.19686736,0.524295074,99.47570493,1.142601062,0.167165458
42583.00,01-08-2016 00:00,0.291666667,0.06,2,7.78,29.62,51030,453,334,181,47.64,46.14,1.03,0.50549731,165.7929252,1.57966084,3.49E-09,1.73E-08,0.351456311,1.5,768.0121528,29.62,33561.62109,211.3859076,1470.55524,796.91766,690.78,669.03,14.935,1.23209029,41350.94746,502.6862001,2.463990278,21.75,164.7477902,8.19686736,0.511199672,99.48880033,1.148345473,0.162174808
42584.00,02-08-2016 00:00,0.458333333,0.07,1.75,7.84,29.64,50590,538,306,150,44.32,43.09,0.98,0.509562545,170.8710945,1.507282046,3.54E-09,1.75E-08,0.328947368,1.23,769.0190972,29.64,33273.73047,251.04993,1347.27516,660.429,642.64,624.805,14.21,1.212679431,40350.36853,490.043521,2.926637916,17.835,132.3956169,6.792984,0.622175061,99.37782494,1.149022757,0.163479026
42585.00,03-08-2016 00:00,0.291666667,0.05,2.22,7.8,29.3,50790,448,340,180,47.4,45.9,0.96,0.506142965,163.9989577,1.546701047,3.43E-09,1.73E-08,0.346153846,1.5,773.0121528,29.3,33404.58984,209.0527298,1496.9724,792.5148,687.3,665.55,13.92,1.227440338,41002.14105,497.7377309,2.434211494,21.75,167.2014806,8.1515808,0.509858082,99.49014192,1.137551004,0.162381949
42586.00,04-08-2016 00:00,0.291666667,0.06,1.75,7.81,29.4,50890,447,339,180,47.8,46.3,0.96,0.502301219,159.3533716,1.553238684,3.34E-09,1.72E-08,0.346820809,1.5,774.0121528,29.4,33470.01953,208.5860943,1492.56954,792.5148,693.1,671.35,13.92,1.228022554,41101.93885,499.1662039,2.429580285,21.75,171.5683764,8.1515808,0.507484805,99.49251519,1.14091578,0.161149431
42587.00,05-08-2016 00:00,0.291666667,0.06,2.12,7.73,29.44,50600,432,343,180,47.62,46.12,1.03,0.488556446,159.0242278,1.53377522,3.32E-09,1.67E-08,0.34416826,1.5,775.0121528,29.44,33280.27344,201.5865609,1510.18098,792.5148,690.49,668.74,14.935,1.225711566,40792.01606,495.3077611,2.348344893,21.75,171.7205838,8.1515808,0.494181412,99.50581859,1.142263851,0.156739801
42588.00,06-08-2016 00:00,0.291666667,0.06,2,7.64,29.64,50000,431,336,181,47,45.5,0.97,0.491713649,162.5286423,1.5696,3.37E-09,1.68E-08,0.350096712,1.5,776.0121528,29.64,32839.35547,201.1199253,1479.36096,796.91766,681.5,659.75,14.065,1.23089335,40421.74428,490.9468738,2.344457153,21.75,167.9575833,8.19686736,0.497553802,99.5024462,1.149022757,0.157752703
42589.00,07-08-2016 00:00,0.291666667,0.06,1.85,7.74,29.75,50720,506,311,151,44.88,43.64,0.96,0.480364407,162.3432054,1.490915634,3.37E-09,1.64E-08,0.326839827,1.24,777.0121528,29.75,33358.78906,236.1175922,1369.28946,664.83186,650.76,632.78,13.92,1.210904995,40394.3243,490.77814,2.753522141,17.98,139.8253822,6.83827056,0.584531605,99.4154684,1.152753357,0.154111612
42590.00,08-08-2016 00:00,0.791666667,0.06,2.42,7.78,29.3,50410,519,314,150,44.8,43.57,0.98,0.500250913,159.1293646,1.459306872,3.28E-09,1.71E-08,0.323275862,1.23,778.0329861,29.3,33155.95703,242.1838544,1382.49804,660.429,649.6,631.765,14.21,1.207920578,40049.7628,485.6941737,2.820083999,17.835,143.5984103,6.792984,0.604707338,99.39529266,1.137551004,0.160491647
42591.00,09-08-2016 00:00,0.125,0.06,1.56,7.72,29.3,50260,507,302,152,44.7,43.46,0.97,0.492703271,165.8802769,1.531454589,3.43E-09,1.69E-08,0.334801762,1.24,779.0052083,29.3,33057.8125,236.5842277,1329.66372,669.23472,648.15,630.17,14.065,1.217646461,40252.72839,488.2588259,2.754864315,17.98,139.5910384,6.88355712,0.58774706,99.41225294,1.137551004,0.158070195
42592.00,10-08-2016 00:00,0.458333333,0.06,1.48,7.66,29.44,50980,481,341,181,47.35,45.83,0.96,0.541945398,167.3027701,1.56179483,3.51E-09,1.86E-08,0.346743295,1.52,780.0190972,29.44,33528.90625,224.4517032,1501.37526,796.91766,686.575,664.535,13.92,1.227954849,41171.98302,500.1195335,2.614767886,22.04,164.1302344,8.19686736,0.545156407,99.45484359,1.142263851,0.173868167
42593.00,11-08-2016 00:00,0.458333333,0.05,1.56,7.75,29.35,50470,442,336,181,47.3,45.76,0.96,0.503144461,164.7182064,1.60699,3.44E-09,1.72E-08,0.350096712,1.54,782.0190972,29.35,33195.21484,206.2529165,1479.36096,796.91766,685.85,663.52,13.92,1.23089335,40859.76922,496.0178359,2.402000943,22.33,167.1491651,8.19686736,0.504782382,99.49521762,1.139232428,0.161419962
42594.00,12-08-2016 00:00,0.458333333,0.06,1.75,7.72,29.45,50650,502,310,151,44.45,43.2,0.98,0.481225607,170.727524,1.504080122,3.54E-09,1.65E-08,0.327548807,1.25,783.0190972,29.45,33312.98828,234.2510499,1364.8866,664.83186,644.525,626.4,14.21,1.211501117,40358.72252,489.8415247,2.72904313,18.125,134.1400184,6.83827056,0.580422361,99.41957764,1.142601062,0.154387905
42595.00,13-08-2016 00:00,0.625,0.05,1.48,7.68,30.3,51010,493,341,181,47.5,45.98,0.97,0.541264729,162.7495444,1.574655262,3.42E-09,1.85E-08,0.346743295,1.52,784.0260417,30.3,33548.53516,230.0513299,1501.37526,796.91766,688.75,666.71,14.065,1.227954849,41196.08643,501.8478774,2.687636922,22.04,164.5047596,8.19686736,0.558430059,99.44156994,1.17154751,0.173649794
42596.00,14-08-2016 00:00,0.791666667,0.06,2.31,7.61,30.05,50650,469,338,181,47,45.48,0.97,0.521633023,168.0767617,1.586335845,3.52E-09,1.79E-08,0.348747592,1.52,785.0329861,30.05,33312.98828,218.8520765,1488.16668,796.91766,681.5,659.46,14.065,1.229708816,40965.27536,498.5048099,2.554662513,22.04,160.4648526,8.19686736,0.534238021,99.46576198,1.162975488,0.167351505
42597.00,15-08-2016 00:00,0.291666667,0.06,1.85,7.77,29.84,50930,535,302,150,44.67,43.43,0.99,0.499384612,169.7947232,1.545103075,3.54E-09,1.71E-08,0.331858407,1.24,786.0121528,29.84,33496.19141,249.6500233,1329.66372,660.429,647.715,629.735,14.355,1.215142223,40702.63648,494.8300283,2.912237583,17.98,132.4522093,6.792984,0.613350989,99.38664901,1.155812649,0.160213719
42598.00,16-08-2016 00:00,0.125,0.06,1.75,7.67,29.73,51060,460,339,181,47.56,46.03,0.97,0.512583292,164.9491829,1.586721654,3.47E-09,1.75E-08,0.348076923,1.53,787.0052083,29.73,33581.25,214.6523565,1492.56954,796.91766,689.62,667.435,14.065,1.229121139,41275.42425,501.9109438,2.502982842,22.185,165.054539,8.19686736,0.520048819,99.47995118,1.152074368,0.164448149
42599.00,17-08-2016 00:00,0.291666667,0.06,1.85,7.63,30.03,50380,481,337,178,46.79,45.28,1,0.530403676,164.7812192,1.588559638,3.44E-09,1.82E-08,0.345631068,1.51,788.0121528,30.03,33136.32813,224.4517032,1483.76382,783.70908,678.455,656.56,14.5,1.226984521,40657.76169,494.5714521,2.619868776,21.895,161.0559166,8.06100768,0.552051303,99.4479487,1.162291834,0.170165326
